63.3000 112.0000
63.6000 149.0000
63.9000 824.0000
64.2000 142.0000
64.5000 94.0000
64.8000 135.0000
65.1000 104.0000
65.4000 104.0000
65.7000 130.0000
66.0000 812.0000
66.3000 199.0000
66.6000 119.0000
66.9000 90.0000
67.2000 142.0000
67.5000 767.0000
67.8000 543.0000
68.1000 112.0000
68.4000 142.0000
68.7000 121.0000
69.0000 108.0000
69.3000 123.0000
69.6000 234.0000
69.9000 708.0000
70.2000 188.0000
70.5000 123.0000
70.8000 137.0000
71.1000 110.0000
71.4000 154.0000
71.7000 471.0000
72.0000 807.0000
72.3000 146.0000
72.6000 331.0000
72.9000 210.0000
73.2000 121.0000
73.5000 128.0000
73.8000 193.0000
74.1000 144.0000
74.4000 655.0000
74.7000 210.0000
75.0000 121.0000
75.3000 142.0000
75.6000 303.0000
75.9000 154.0000
76.2000 112.0000
76.5000 144.0000
76.8000 114.0000
77.1000 130.0000
77.4000 110.0000
77.7000 102.0000
78.0000 180.0000
78.3000 269.0000
78.6000 228.0000
78.9000 692.0000
79.2000 204.0000
79.5000 125.0000
79.8000 174.0000
80.1000 552.0000
80.4000 199.0000
80.7000 119.0000
81.0000 98.0000
81.3000 96.0000
81.6000 110.0000
81.9000 121.0000
82.2000 392.0000
82.5000 511.0000
82.8000 240.0000
83.1000 339.0000
83.4000 207.0000
83.7000 256.0000
84.0000 718.0000
84.3000 408.0000
84.6000 266.0000
84.9000 137.0000
85.2000 123.0000
85.5000 100.0000
85.8000 106.0000
86.1000 130.0000
86.4000 128.0000
86.7000 246.0000
87.0000 250.0000
87.3000 237.0000
87.6000 276.0000
87.9000 190.0000
88.2000 562.0000
88.5000 303.0000
88.8000 548.0000
89.1000 276.0000
89.4000 180.0000
89.7000 1069.0000
90.0000 493.0000
90.3000 123.0000
90.6000 130.0000
90.9000 117.0000
91.2000 119.0000
91.5000 182.0000
91.8000 282.0000
92.1000 272.0000
92.4000 174.0000
92.7000 146.0000
93.0000 121.0000
93.3000 104.0000
93.6000 96.0000
93.9000 110.0000
94.2000 128.0000
94.5000 177.0000
94.8000 207.0000
95.1000 292.0000
95.4000 199.0000
95.7000 151.0000
96.0000 225.0000
96.3000 357.0000
96.6000 286.0000
96.9000 420.0000
97.2000 292.0000
97.5000 106.0000
97.8000 85.0000
98.1000 106.0000
98.4000 130.0000
98.7000 100.0000
99.0000 88.0000
99.3000 106.0000
99.6000 114.0000
99.9000 102.0000
100.2000 96.0000
100.5000 94.0000
100.8000 104.0000
101.1000 156.0000
101.4000 119.0000
101.7000 100.0000
102.0000 123.0000
102.3000 137.0000
102.6000 193.0000
102.9000 216.0000
103.2000 161.0000
103.5000 177.0000
103.8000 104.0000
104.1000 96.0000
104.4000 106.0000
104.7000 104.0000
105.0000 193.0000
105.3000 121.0000
105.6000 104.0000
105.9000 110.0000
106.2000 174.0000
106.5000 137.0000
106.8000 196.0000
107.1000 172.0000
107.4000 180.0000
107.7000 121.0000
108.0000 169.0000
108.3000 130.0000
108.6000 104.0000
108.9000 130.0000
109.2000 125.0000
109.5000 144.0000
109.8000 123.0000
110.1000 151.0000
110.4000 159.0000
110.7000 269.0000
111.0000 296.0000
111.3000 590.0000
111.6000 566.0000
111.9000 493.0000
112.2000 169.0000
112.5000 128.0000
112.8000 132.0000
113.1000 202.0000
113.4000 384.0000
113.7000 400.0000
114.0000 458.0000
114.3000 137.0000
114.6000 137.0000
114.9000 132.0000
115.2000 142.0000
115.5000 169.0000
115.8000 149.0000
116.1000 164.0000
116.4000 137.0000
116.7000 324.0000
117.0000 180.0000
117.3000 202.0000
117.6000 174.0000
117.9000 237.0000
118.2000 123.0000
118.5000 190.0000
118.8000 177.0000
119.1000 353.0000
119.4000 190.0000
119.7000 196.0000
120.0000 123.0000
120.3000 110.0000
120.6000 110.0000
120.9000 110.0000
121.2000 110.0000
121.5000 110.0000
121.8000 110.0000
122.1000 110.0000
122.4000 110.0000
122.7000 110.0000
123.0000 110.0000
123.3000 110.0000
123.6000 110.0000
123.9000 110.0000
124.2000 110.0000
124.5000 110.0000
124.8000 110.0000
125.1000 110.0000
